ligand,target,weight
HLA-DRB1,CD53,0.000810918631171595
HLA-DRB1,FYB1,0.00152316234485421
HLA-DRB1,FYN,0.000752393424075583
HLA-DRB1,GRAP2,0.00115761102378479
HLA-DRB1,IKZF3,0.000428641768047788
HLA-DRB1,ITK,0.00169244500503488
HLA-DRB1,LAT,0.00154130773355012
HLA-DRB1,LCK,0.00162075658128366
HLA-DRB1,MBP,0.000388756496210365
HLA-DRB1,PAG1,0.00182055271675276
HLA-DRB1,PRKCA,0.000656215875269517
HLA-DRB1,PRKCQ,0.00242468177261053
HLA-DRB1,RPS27A,0.000300875114496692
HLA-DRB1,SELPLG,0.000414567543023832
HLA-DRB1,SLA2,0.000419721371089254
HLA-DRB1,SOS1,0.000308623205771592
HLA-DRB1,STAT4,0.000500263849132089
HLA-DRB1,TNFAIP3,0.00039916409085208
HLA-DRB1,TRAC,0.000583946922144861
HLA-DRB1,TRAF1,0.000481759836524237
HLA-DRB1,TRBC1,0.000668094216610765
HLA-DRB1,ZAP70,0.00156400176545484
PDCD1LG2,AKT3,0.000267435822266468
PDCD1LG2,ARPC2,0.000262180473296156
PDCD1LG2,CASP8,0.00213752872589372
PDCD1LG2,CD247,0.00804449317621283
PDCD1LG2,CD28,0.00261091741949878
PDCD1LG2,CD3D,0.00645041109592056
PDCD1LG2,CD3E,0.00663466355065999
PDCD1LG2,CD3G,0.00607582593182482
PDCD1LG2,FYB1,0.000477500209999142
PDCD1LG2,FYN,0.000567513268669787
PDCD1LG2,GNG2,0.000271053474995984
PDCD1LG2,GRAP2,0.000954876706175726
PDCD1LG2,IL2RA,0.000521360271661697
PDCD1LG2,IL2RB,0.000346585276736363
PDCD1LG2,IL2RG,0.000339415325724385
PDCD1LG2,IL7R,0.000233177223434649
PDCD1LG2,INPP5D,0.000312913406012767
PDCD1LG2,ITK,0.000755244868594979
PDCD1LG2,LAT,0.00145798489451722
PDCD1LG2,LCK,0.00784610003407418
PDCD1LG2,PAG1,0.000590515139818353
PDCD1LG2,PIK3CG,0.00032971626000051
PDCD1LG2,PRKCA,0.000399749407145762
PDCD1LG2,PRKCQ,0.00139876289264243
PDCD1LG2,PTPRC,0.000238828804715486
PDCD1LG2,RPS27A,0.000258950677357848
PDCD1LG2,SH3KBP1,0.00026062012558252
PDCD1LG2,SLC38A1,0.00258941031056041
PDCD1LG2,SOS1,0.000413461794256566
PDCD1LG2,TRAC,0.00316587481304602
PDCD1LG2,TRBC1,0.00369994819501956
PDCD1LG2,ZAP70,0.00150819606656938
ITGAL,CD2,0.00103529723098616
ITGAL,CD226,0.00348858654688961
ITGAL,CD247,0.000283920884888872
ITGAL,CD28,0.00094755811449797
ITGAL,CD3E,0.000962544187561939
ITGAL,CD44,0.0019550246656343
ITGAL,CD7,0.00105461333830584
ITGAL,CXCR4,0.000863955811857663
ITGAL,ETS1,0.000882227333315815
ITGAL,EZR,0.00113621014316975
ITGAL,FAS,0.000922362074070615
ITGAL,FYN,0.00261903286711478
ITGAL,HCST,0.000830705034806174
ITGAL,ICAM3,0.00517693371104461
ITGAL,ITGAL,0.212832797964166
ITGAL,ITGB2,0.0044493087234138
ITGAL,KLRK1,0.000976424015088608
ITGAL,LAT,0.00130573853139812
ITGAL,LCK,0.000651544961841517
ITGAL,PIK3CG,0.000992273287813399
ITGAL,PRKCA,0.000326612952542487
ITGAL,PRKCQ,0.000300196485182975
ITGAL,PTPRC,0.00320203220734715
ITGAL,RPS27A,0.000318548240156677
ITGAL,RUNX3,0.000884472325137905
ITGAL,SH2D1A,0.000305150098855407
ITGAL,SLAMF1,0.000852905319530113
ITGAL,SOS1,0.000331616877840568
CD7,AKT3,0.000311240581421588
CD7,CD2,0.00706677870861096
CD7,CD247,0.00633885716105012
CD7,CD28,0.000265246771728458
CD7,CD3D,0.000272762383161589
CD7,CD3E,0.000351422994399094
CD7,CD3G,0.000306551679296124
CD7,CD44,0.000361652101250831
CD7,CD7,0.213747572813371
CD7,FAS,0.00550474334053015
CD7,FYN,0.000862860764229039
CD7,GRAP2,0.000306618901443897
CD7,IL2RB,0.00643834514344942
CD7,INPP5D,0.000357355223377419
CD7,ITGAL,0.00643115739387715
CD7,ITGB2,0.000374989195164247
CD7,ITK,0.000349290951808596
CD7,LAT,0.000481843745437327
CD7,LCK,0.000886524242089651
CD7,NCKAP1L,0.000215059924026544
CD7,PIK3CD,0.000317044879651352
CD7,PIK3CG,0.00053398441447342
CD7,PRKCA,0.000293481410774744
CD7,PRKCQ,0.000305863532673703
CD7,PTPRC,0.00666757725681455
CD7,REL,0.00022066632356868
CD7,RPS27A,0.000331965374349738
CD7,SH3KBP1,0.000397585387547754
CD7,SOS1,0.000448846961292305
CD7,SPN,0.00719845235998494
CD7,STAT4,0.000316505933259206
CD7,ZAP70,0.000271436989886937
CD80,AKT3,0.000889335969204994
CD80,CD2,0.000453776841299006
CD80,CD247,0.00162163480515755
CD80,CD28,0.00371047914714075
CD80,CD3D,0.00159462853169903
CD80,CD3E,0.00160242570032896
CD80,CD3G,0.00128346781229327
CD80,CYFIP2,0.000880747191390069
CD80,FAS,0.000485238552294653
CD80,FYN,0.00129535379124449
CD80,GNG2,0.000976726241058206
CD80,GRAP2,0.00171121686224242
CD80,INPP5D,0.00084614169895576
CD80,ITGB2,0.000489608901055181
CD80,ITK,0.00216813849828933
CD80,LAT,0.00123165124476593
CD80,LCK,0.00227549517696523
CD80,LRRFIP1,0.000741758686312374
CD80,NCKAP1L,0.000833458301315146
CD80,PIK3CD,0.0010371506325042
CD80,PIK3CG,0.000724090681420399
CD80,PRKCA,0.000672219443525152
CD80,PRKCQ,0.00163747450361669
CD80,SH3KBP1,0.000987529140643255
CD80,SOS1,0.00129370354401119
CD80,TRAC,0.000547391675273078
CD80,TRBC1,0.000628244412816194
CD80,ZAP70,0.00163689640574014
IL2,ARL4C,0.000449063833754218
IL2,CASP8,0.000635217435916667
IL2,CCND2,0.000450589379937561
IL2,CD28,0.000795495278180057
IL2,CD44,0.000729552685176873
IL2,CD53,0.000710784715046944
IL2,DOCK2,0.000422223736855982
IL2,DOK2,0.00122849620962265
IL2,FAS,0.000492118937854664
IL2,FYN,0.00154098704890545
IL2,GRAP2,0.000567270415675278
IL2,IKZF3,0.00102471137266429
IL2,IL10RA,0.000416420434874435
IL2,IL21R,0.000463345944585612
IL2,IL27RA,0.000425867699157582
IL2,IL2RA,0.00217719516010552
IL2,IL2RB,0.00248936520284934
IL2,IL2RG,0.00184169110354566
IL2,IL7R,0.000617055552165797
IL2,INPP5D,0.00107111196192934
IL2,ITGAL,0.000436423241296123
IL2,ITGB2,0.000425242251830777
IL2,ITK,0.00085610033214743
IL2,LAT,0.000866656766828805
IL2,LCK,0.00160280187763926
IL2,MBP,0.000454488995253435
IL2,PIK3CD,0.000821062222247019
IL2,PIK3CG,0.000847539885825594
IL2,PTPRC,0.000669705836073024
IL2,REL,0.000465833598769079
IL2,SLFN12L,0.000408077771236169
IL2,SOS1,0.00141138912378618
IL2,STAT4,0.000832077236274951
IL2,STK17B,0.000443938659716788
IL2,TNFRSF18,0.000417772199102223
IL2,TNFRSF1B,0.000628192129308098
IL2,ZAP70,0.00105297086343762
HLA-DPB1,ARPC2,0.000339599785694722
HLA-DPB1,CD247,0.00435678383256307
HLA-DPB1,CD28,0.000340209029766819
HLA-DPB1,CD3D,0.00462477611428991
HLA-DPB1,CD3E,0.00468682556113894
HLA-DPB1,CD3G,0.00436618032562234
HLA-DPB1,FYB1,0.000384218733486321
HLA-DPB1,FYN,0.000438827514947236
HLA-DPB1,GRAP2,0.00307084067542727
HLA-DPB1,IL2RA,0.000248983688062926
HLA-DPB1,INPP5D,0.000222478881451753
HLA-DPB1,ITK,0.000571590184088748
HLA-DPB1,LAT,0.00426339174644569
HLA-DPB1,LCK,0.00427150264989102
HLA-DPB1,NCK2,0.000227472852353706
HLA-DPB1,NR3C1,0.000261983492181209
HLA-DPB1,PAG1,0.000384739034369677
HLA-DPB1,PRKCA,0.000316287464461382
HLA-DPB1,PRKCQ,0.00432294314928642
HLA-DPB1,RPS27A,0.000323372273505274
HLA-DPB1,SH3KBP1,0.000257477608210299
HLA-DPB1,SOS1,0.000345932818136158
HLA-DPB1,TRAC,0.00132468540325961
HLA-DPB1,TRBC1,0.00153450921105469
HLA-DPB1,TRBC2,0.000753909992396496
HLA-DPB1,WAS,0.000261826588669308
HLA-DPB1,YPEL5,0.0015467813769286
HLA-DPB1,ZAP70,0.00471527975339307
HLA-E,AKT3,0.000761224779815614
HLA-E,CD247,0.0015125564114032
HLA-E,CD28,0.00155924527071051
HLA-E,CD3D,0.00169872760900449
HLA-E,CD3E,0.00102051942809254
HLA-E,CD3G,0.0017666485329431
HLA-E,CYFIP2,0.000759226956821663
HLA-E,FAS,0.00047164184604469
HLA-E,FYN,0.00154005139266237
HLA-E,GNG2,0.000736709142585838
HLA-E,GRAP2,0.00162389091902958
HLA-E,IL2RA,0.000700359522841656
HLA-E,IL2RB,0.000593237307998159
HLA-E,IL2RG,0.000585720284071716
HLA-E,INPP5D,0.000780880852304541
HLA-E,ITK,0.00108252290992103
HLA-E,KLRK1,0.00151435426741222
HLA-E,LAT,0.00208741510534668
HLA-E,LCK,0.00177261506689929
HLA-E,LRRFIP1,0.000638605583061809
HLA-E,NCKAP1L,0.000720243019938135
HLA-E,PAG1,0.000626011376310613
HLA-E,PRKCQ,0.0010933910012359
HLA-E,SH3KBP1,0.000880410252428821
HLA-E,SOS1,0.00132186264587287
HLA-E,TRBC1,0.000459753866543824
HLA-E,WAS,0.000516035079414737
HLA-E,ZAP70,0.00072929259357159
ITGB2,CD2,0.000703867749275137
ITGB2,CD226,0.00356975643297546
ITGB2,CD28,0.000700248765115611
ITGB2,CD44,0.00143230277205556
ITGB2,CYTH1,0.00272755324390203
ITGB2,EZR,0.000343845450932071
ITGB2,FAS,0.000694906557393269
ITGB2,FYN,0.00245971949313384
ITGB2,ICAM3,0.00378560731136416
ITGB2,ICOS,0.000687279649499808
ITGB2,IL2RA,0.000692749505910376
ITGB2,ITGAL,0.00285701926557669
ITGB2,ITGB2,0.212983022040442
ITGB2,LAT,0.000358145953495539
ITGB2,LCK,0.00053051055610154
ITGB2,PIK3CG,0.00072436359600844
ITGB2,PRKCA,0.00117034670151917
ITGB2,PRKCH,0.000854780667487621
ITGB2,RAP1B,0.00156608730109857
ITGB2,SOS1,0.000344140326104508
ITGB2,SPN,0.000721691980005742
ITGB2,ZAP70,0.000725645782376133
HLA-DQA2,ARPC2,0.000327238842706152
HLA-DQA2,CD247,0.00424624752761503
HLA-DQA2,CD28,0.000323772272698658
HLA-DQA2,CD3D,0.00450983638572899
HLA-DQA2,CD3E,0.00456643216935824
HLA-DQA2,CD3G,0.00426072795762086
HLA-DQA2,FYB1,0.000363178480624191
HLA-DQA2,FYN,0.000439940277119974
HLA-DQA2,GRAP2,0.00300918879916575
HLA-DQA2,IL2RA,0.000241924604600685
HLA-DQA2,ITK,0.000559517337844046
HLA-DQA2,LAT,0.00417709958003264
HLA-DQA2,LCK,0.00415896059173294
HLA-DQA2,PAG1,0.000359591995604656
HLA-DQA2,PRKCA,0.000309486112562053
HLA-DQA2,PRKCQ,0.00422591609904978
HLA-DQA2,RPS27A,0.000316703430943504
HLA-DQA2,SH3KBP1,0.000265972004041839
HLA-DQA2,SOS1,0.000331119874837437
HLA-DQA2,TRAC,0.00129187043691534
HLA-DQA2,TRBC1,0.00149746109662809
HLA-DQA2,WAS,0.000257424659216298
HLA-DQA2,ZAP70,0.00460320847574186
HLA-A,CD247,0.00156066956901205
HLA-A,CD28,0.00205304849900207
HLA-A,CD3D,0.00229396923686328
HLA-A,CD3E,0.00153274958934675
HLA-A,CD3G,0.00214392250032369
HLA-A,CD53,0.000362928519289328
HLA-A,CD69,0.000604639206545797
HLA-A,FYN,0.000542606629063343
HLA-A,GRAP2,0.00170099399202022
HLA-A,HLA-A,0.211446773001101
HLA-A,IL2RA,0.00193830062970459
HLA-A,IL2RB,0.0016088607071475
HLA-A,IL2RG,0.00162794000512055
HLA-A,ITK,0.000420633991315713
HLA-A,KLRB1,0.000579892377879236
HLA-A,LAT,0.0022736084333086
HLA-A,LCK,0.0013802101599995
HLA-A,PAG1,0.002117023682538
HLA-A,PRKCA,0.000895482975347509
HLA-A,PRKCQ,0.00213822919971581
HLA-A,RPS27A,0.000892493188397744
HLA-A,SH3KBP1,0.000438005467344358
HLA-A,SOS1,0.000399181444808757
HLA-A,TRAC,0.000677914057077944
HLA-A,TRBC1,0.00100532204076902
HLA-A,ZAP70,0.00103483342165338
HLA-DQB1,ARPC2,0.000340116750026231
HLA-DQB1,CD247,0.00398203071091111
HLA-DQB1,CD28,0.000325867481566332
HLA-DQB1,CD3D,0.00423123289291651
HLA-DQB1,CD3E,0.00428849066044114
HLA-DQB1,CD3G,0.00399731967847499
HLA-DQB1,FYB1,0.000365828112471816
HLA-DQB1,FYN,0.000509673296601701
HLA-DQB1,GRAP2,0.0028158938938166
HLA-DQB1,IL2RA,0.000241269864304507
HLA-DQB1,INPP5D,0.000230197462080116
HLA-DQB1,ISG20,0.00123412787587666
HLA-DQB1,ITK,0.000535452558633571
HLA-DQB1,LAT,0.00391365567506635
HLA-DQB1,LCK,0.00394071585686804
HLA-DQB1,MBP,0.00120905782190011
HLA-DQB1,PAG1,0.000348803922045097
HLA-DQB1,PRKCA,0.000310439732744328
HLA-DQB1,PRKCQ,0.00396252384878558
HLA-DQB1,RPS27A,0.000324411739211393
HLA-DQB1,SH3KBP1,0.000261016733547118
HLA-DQB1,SOS1,0.00032064576058675
HLA-DQB1,TRAC,0.00120631554143025
HLA-DQB1,TRBC1,0.00139818456010148
HLA-DQB1,WAS,0.000257592937214233
HLA-DQB1,ZAP70,0.0043209473071153
HLA-DRB4,CD247,0.00307631725998023
HLA-DRB4,CD3D,0.00326986773907702
HLA-DRB4,CD3E,0.00336704854972774
HLA-DRB4,CD3G,0.00308676847662505
HLA-DRB4,FYN,0.000366540465608157
HLA-DRB4,GPR132,0.000450400311865015
HLA-DRB4,GRAP2,0.00219777530194158
HLA-DRB4,ITK,0.000429512641188251
HLA-DRB4,LAT,0.00302962875599119
HLA-DRB4,LCK,0.00303273455920652
HLA-DRB4,LMNA,0.000780386365345021
HLA-DRB4,OASL,0.000441561342879423
HLA-DRB4,PRKCQ,0.00306795039666492
HLA-DRB4,RAPGEF6,0.000460878514364559
HLA-DRB4,TRAC,0.000935854400836468
HLA-DRB4,TRBC1,0.00107936709986187
HLA-DRB4,ZAP70,0.00332896978180584
HLA-DQA1,ARPC2,0.000314759846860456
HLA-DQA1,CD247,0.00384448371888408
HLA-DQA1,CD28,0.000314047106288193
HLA-DQA1,CD3D,0.0040686471189457
HLA-DQA1,CD3E,0.00411700065384096
HLA-DQA1,CD3G,0.00384640231829816
HLA-DQA1,ETS1,0.0010587924962108
HLA-DQA1,FYB1,0.000337293542633547
HLA-DQA1,FYN,0.00046689923917094
HLA-DQA1,GRAP2,0.00272476885114705
HLA-DQA1,INPP5D,0.000265826258016769
HLA-DQA1,ITK,0.000520851924051318
HLA-DQA1,LAT,0.00377524747640669
HLA-DQA1,LCK,0.00377314151547595
HLA-DQA1,PAG1,0.000341613328248432
HLA-DQA1,PRKCA,0.00030636743993783
HLA-DQA1,PRKCQ,0.00381591572556763
HLA-DQA1,RPS27A,0.000311169920839859
HLA-DQA1,SH3KBP1,0.000243729780174087
HLA-DQA1,SLAMF1,0.00105733310645139
HLA-DQA1,SOS1,0.000319925106098795
HLA-DQA1,TRAC,0.00116506777468364
HLA-DQA1,TRBC1,0.00134867294403949
HLA-DQA1,WAS,0.000238120130524048
HLA-DQA1,ZAP70,0.00418572771918759
CD48,AKAP13,0.00061293661762044
CD48,CD2,0.0112751727452337
CD48,CD247,0.00175829670162085
CD48,CD28,0.000264197699360891
CD48,CD3D,0.000240054088235724
CD48,CD3E,0.000289783324153102
CD48,CD3G,0.000246225205614495
CD48,CD48,0.211469802118349
CD48,CD53,0.000300070247162721
CD48,FAS,0.00190098625137383
CD48,FYN,0.00281009719855912
CD48,INPP5D,0.000415675652965421
CD48,ITGAL,0.00220313697041638
CD48,ITGB2,0.000268709408129914
CD48,ITK,0.000264356688381268
CD48,LAT,0.000645467312800347
CD48,LCK,0.00585817825685458
CD48,PIK3CG,0.000399695180150151
CD48,PTPRC,0.00025312074447528
CD48,RPS27A,0.000317269818209727
CD48,SH2D1A,0.000620912360471278
CD48,SH3KBP1,0.000352424905712144
CD48,SLAMF1,0.000269146120615089
CD48,SOS1,0.000318504672216257
CD48,STAT4,0.000239459656530783
CD48,TNFRSF1B,0.00196231799436703
CD48,TRAF1,0.000247820827045173
IL15,ARL4C,0.00110730867301373
IL15,CD44,0.000835833236686653
IL15,CD69,0.00190205437664667
IL15,CREM,0.000407552089017931
IL15,CRIP1,0.000404296100623133
IL15,CXCR4,0.00105605730049922
IL15,CXCR6,0.00100557012833089
IL15,FYN,0.00055985796478977
IL15,GNG2,0.000505712759900459
IL15,IL10RA,0.00113676520250507
IL15,IL2RA,0.00426856421719438
IL15,IL2RB,0.00517133030711848
IL15,IL2RG,0.00528660412427401
IL15,IL7R,0.00257274452271874
IL15,INPP5D,0.000451599801393205
IL15,ITGAL,0.0010307100876867
IL15,KLRK1,0.00142767745483804
IL15,LAT,0.000357234100918504
IL15,LCK,0.000639277108847686
IL15,PIK3CD,0.000359556654162398
IL15,PRKCA,0.000369729688992215
IL15,SLA2,0.0019138840374132
IL15,SOS1,0.00222051888902858
IL15,STAT4,0.00232113950373335
BTLA,AKT3,0.00030806912990674
BTLA,CBLB,0.00025487275161899
BTLA,CD2,0.004593448648411
BTLA,CD247,0.00830653837369606
BTLA,CD28,0.00447540302175994
BTLA,CD3D,0.000424954238495518
BTLA,CD3E,0.000475031103454458
BTLA,CD3G,0.00045033326532475
BTLA,CYFIP2,0.000243433180404079
BTLA,FYN,0.000720609380012898
BTLA,GNG2,0.000274892461519147
BTLA,GRAP2,0.00045908203784007
BTLA,ICOS,0.00243774666066043
BTLA,IL2RA,0.00437260355804163
BTLA,IL7R,0.00387342379975443
BTLA,INPP5D,0.000560001882995375
BTLA,ITK,0.000547672521144272
BTLA,LAT,0.000552970694778725
BTLA,LCK,0.000938296950912218
BTLA,NCKAP1L,0.000231658600756977
BTLA,PIK3CD,0.000275823979705136
BTLA,PIK3CG,0.000473027280861138
BTLA,PRKCA,0.00036448659425275
BTLA,PRKCH,0.000231721072439423
BTLA,PRKCQ,0.000477177808821087
BTLA,RASGRP1,0.000230989294872532
BTLA,RPS27A,0.000261491342626067
BTLA,SH3KBP1,0.000573245679877313
BTLA,SOS1,0.000825945638893582
BTLA,ZAP70,0.000394916536554968
